gene,default_auc,default_f1,default_recall,default_fpr,default_spec,optimal_c,optimal_auc,optimal_f1,optimal_recall,optimal_fpr,optimal_spec,n_tot,n_benign,n_malign
EHMT1,0.9658385093167702,0.923076923076923,1.0,0.0,1.0,0.025000000000000005,0.9751552795031057,0.9428571428571428,1.0,0.0,1.0,227,161,66
UQCRC2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,15,13,2
UPB1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,15,10,5
PGAP1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,29,18,11
ABCB4,0.9811320754716981,0.9615384615384615,1.0,0.0,1.0,0.02,0.9811320754716981,0.9615384615384615,1.0,0.0,1.0,78,53,25
ABCB7,0.9528301886792453,0.6153846153846153,1.0,0.0,1.0,0.022000000000000002,0.9622641509433962,0.6666666666666666,1.0,0.0,1.0,57,53,4
CLCNKB,0.9342857142857142,0.7878787878787878,0.9285714285714286,0.0714285714285714,0.9285714285714286,0.02,0.9342857142857142,0.7878787878787878,0.9285714285714286,0.0714285714285714,0.9285714285714286,114,100,14
MYL3,0.9918032786885246,0.962962962962963,1.0,0.0,1.0,0.02,0.9918032786885246,0.962962962962963,1.0,0.0,1.0,74,61,13
RBFOX1,0.9907975460122699,0.4,1.0,0.0,1.0,0.02,0.9907975460122699,0.4,1.0,0.0,1.0,164,163,1
GIGYF2,0.482484076433121,0.0,0.0,1.0,0.0,0.02,0.482484076433121,0.0,0.0,1.0,0.0,629,628,1
CYB5R3,0.9285714285714286,0.888888888888889,1.0,0.0,1.0,0.02,0.9285714285714286,0.888888888888889,1.0,0.0,1.0,11,7,4
CTC1,0.9025974025974026,0.8571428571428572,0.8181818181818182,0.18181818181818177,0.8181818181818182,0.02,0.9025974025974026,0.8571428571428572,0.8181818181818182,0.18181818181818177,0.8181818181818182,88,77,11
EXOC6B,0.7222222222222222,0.5454545454545454,1.0,0.0,1.0,0.024000000000000004,0.7777777777777778,0.6,1.0,0.0,1.0,12,9,3
HESX1,0.9166666666666667,0.9090909090909091,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.02,0.9166666666666667,0.9090909090909091,0.8333333333333334,0.16666666666666663,0.8333333333333334,20,14,6
FLI1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,4,1,3
GFAP,0.9425418569254186,0.7083333333333334,0.9444444444444444,0.05555555555555558,0.9444444444444444,0.022000000000000002,0.9448249619482496,0.7234042553191489,0.9444444444444444,0.05555555555555558,0.9444444444444444,237,219,18
PIGN,0.9035805626598467,0.7924528301886793,0.9130434782608695,0.08695652173913049,0.9130434782608695,0.023000000000000003,0.9094629156010231,0.8076923076923076,0.9130434782608695,0.08695652173913049,0.9130434782608695,108,85,23
FERMT1,0.9821428571428572,0.9411764705882353,1.0,0.0,1.0,0.02,0.9821428571428572,0.9411764705882353,1.0,0.0,1.0,36,28,8
HAMP,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,7,6,1
PIGQ,0.8538461538461538,0.09523809523809523,1.0,0.0,1.0,0.026000000000000006,0.9076923076923077,0.14285714285714288,1.0,0.0,1.0,66,65,1
LRRC6,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,23,18,5
PSTPIP1,0.9092165898617511,0.631578947368421,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.018,0.9806451612903226,0.7000000000000001,0.8571428571428571,0.1428571428571429,0.8571428571428571,162,155,7
EZH2,0.8846354166666667,0.5599999999999999,0.9333333333333333,0.06666666666666665,0.9333333333333333,0.026000000000000006,0.9041666666666667,0.6222222222222223,0.9333333333333333,0.06666666666666665,0.9333333333333333,143,128,15
PIGV,0.9848484848484849,0.923076923076923,1.0,0.0,1.0,0.02,0.9848484848484849,0.923076923076923,1.0,0.0,1.0,39,33,6
PIGW,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,5,2,3
PIGT,0.8970588235294118,0.631578947368421,1.0,0.0,1.0,0.02,0.8970588235294118,0.631578947368421,1.0,0.0,1.0,40,34,6
MRPL44,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,16,14,2
POLR1C,0.8928571428571428,0.896551724137931,1.0,0.0,1.0,0.02,0.8928571428571428,0.896551724137931,1.0,0.0,1.0,27,14,13
MYOT,0.9044750430292599,0.7058823529411764,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.023000000000000003,0.9104991394148021,0.75,0.8571428571428571,0.1428571428571429,0.8571428571428571,90,83,7
TMC6,0.9802631578947368,0.4,1.0,0.0,1.0,0.02,0.9802631578947368,0.4,1.0,0.0,1.0,77,76,1
KCNMA1,0.8771428571428571,0.47058823529411764,0.8,0.19999999999999996,0.8,0.024000000000000004,0.8942857142857142,0.7272727272727272,0.8,0.19999999999999996,0.8,180,175,5
RAB28,0.8928571428571428,0.5714285714285715,1.0,0.0,1.0,0.02,0.8928571428571428,0.5714285714285715,1.0,0.0,1.0,16,14,2
PGAM2,0.9375,0.8,1.0,0.0,1.0,0.02,0.9375,0.8,1.0,0.0,1.0,10,8,2
PIGL,0.8333333333333334,0.7692307692307693,1.0,0.0,1.0,0.021,0.8888888888888888,0.8333333333333333,1.0,0.0,1.0,14,9,5
COL11A2,0.9307369402985074,0.8285714285714286,0.90625,0.09375,0.90625,0.025000000000000005,0.9381996268656717,0.8656716417910447,0.90625,0.09375,0.90625,233,201,32
AP2S1,0.9,0.8,1.0,0.0,1.0,0.024000000000000004,0.9500000000000001,0.888888888888889,1.0,0.0,1.0,14,10,4
ROM1,0.6839622641509434,0.2,0.5,0.5,0.5,0.022000000000000002,0.6933962264150944,0.22222222222222224,0.5,0.5,0.5,55,53,2
TRMT10A,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,7,6,1
TMEM43,0.8125,0.13636363636363635,0.75,0.25,0.75,0.02900000000000001,0.8327702702702703,0.1875,0.75,0.25,0.75,300,296,4
PET100,0.9,0.6666666666666666,1.0,0.0,1.0,0.02,0.9,0.6666666666666666,1.0,0.0,1.0,6,5,1
FLNB,0.901912901912902,0.6875,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.024000000000000004,0.8687423687423687,0.6896551724137931,0.7692307692307693,0.23076923076923073,0.7692307692307693,202,189,13
SRPX2,0.9727891156462586,0.19999999999999998,1.0,0.0,1.0,0.022000000000000002,0.9761904761904762,0.2222222222222222,1.0,0.0,1.0,148,147,1
PIGG,0.8651960784313725,0.75,0.75,0.25,0.75,0.015999999999999997,0.9901960784313725,0.888888888888889,0.75,0.25,0.75,55,51,4
NCF4,0.9705882352941176,0.5,1.0,0.0,1.0,0.02,0.9705882352941176,0.5,1.0,0.0,1.0,35,34,1
CLCN5,0.9210526315789473,0.7804878048780487,1.0,0.0,1.0,0.02,0.9210526315789473,0.7804878048780487,1.0,0.0,1.0,73,57,16
ZBTB24,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,35,33,2
NCF1,0.9615384615384616,0.8,1.0,0.0,1.0,0.02,0.9615384615384616,0.8,1.0,0.0,1.0,15,13,2
EPM2A,0.9249999999999999,0.8461538461538461,0.9166666666666666,0.08333333333333337,0.9166666666666666,0.02,0.9249999999999999,0.8461538461538461,0.9166666666666666,0.08333333333333337,0.9166666666666666,57,45,12
SLC9A6,0.9518072289156627,0.7894736842105263,1.0,0.0,1.0,0.024000000000000004,0.9578313253012049,0.8108108108108109,1.0,0.0,1.0,98,83,15
TSEN2,0.9807692307692308,0.9090909090909091,1.0,0.0,1.0,0.02,0.9807692307692308,0.9090909090909091,1.0,0.0,1.0,31,26,5
ZBTB20,0.9291383219954649,0.7999999999999999,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.02,0.9291383219954649,0.7999999999999999,0.8888888888888888,0.11111111111111116,0.8888888888888888,107,98,9
LEPR,0.9,0.888888888888889,0.8,0.19999999999999996,0.8,0.018,0.95,0.9473684210526316,0.7,0.30000000000000004,0.7,54,44,10
TMEM70,0.9038461538461539,0.6666666666666666,1.0,0.0,1.0,0.025000000000000005,0.9423076923076923,0.7692307692307693,1.0,0.0,1.0,31,26,5
ATP6V0A2,0.9368421052631579,0.45454545454545453,1.0,0.0,1.0,0.02,0.9368421052631579,0.45454545454545453,1.0,0.0,1.0,100,95,5
SLC38A8,0.9891304347826088,0.8571428571428571,1.0,0.0,1.0,0.02,0.9891304347826088,0.8571428571428571,1.0,0.0,1.0,49,46,3
ROS1,0.9208754208754208,0.04081632653061225,1.0,0.0,1.0,0.03500000000000001,0.968013468013468,0.09523809523809523,1.0,0.0,1.0,298,297,1
SLC25A1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,14,11,3
ANO10,0.9464285714285715,0.7692307692307693,1.0,0.0,1.0,0.021,0.9642857142857143,0.8333333333333333,1.0,0.0,1.0,66,56,10
NFKB1,0.9666666666666667,0.9333333333333333,1.0,0.0,1.0,0.02,0.9666666666666667,0.9333333333333333,1.0,0.0,1.0,22,15,7
FLT3,0.9659090909090909,0.25,1.0,0.0,1.0,0.021,0.9715909090909092,0.2857142857142857,1.0,0.0,1.0,89,88,1
FLT4,0.9681818181818183,0.787878787878788,1.0,0.0,1.0,0.024000000000000004,0.9727272727272727,0.8125000000000001,1.0,0.0,1.0,123,110,13
SLC25A3,0.5,0.0,0.0,1.0,0.0,0.02,0.5,0.0,0.0,1.0,0.0,10,9,1
B3GALT6,0.9736842105263158,0.8,1.0,0.0,1.0,0.02,0.9736842105263158,0.8,1.0,0.0,1.0,21,19,2
SLC19A2,0.9230769230769231,0.6666666666666666,1.0,0.0,1.0,0.02,0.9230769230769231,0.6666666666666666,1.0,0.0,1.0,15,13,2
ANOS1,0.8125,0.8571428571428571,1.0,0.0,1.0,0.026000000000000006,0.90625,0.923076923076923,1.0,0.0,1.0,34,16,18
DCDC2,0.8221153846153845,0.7777777777777777,0.875,0.125,0.875,0.024000000000000004,0.8990384615384616,0.875,0.875,0.125,0.875,21,13,8
DNM1L,0.9545454545454545,0.7368421052631579,1.0,0.0,1.0,0.02,0.9545454545454545,0.7368421052631579,1.0,0.0,1.0,62,55,7
SQSTM1,0.919811320754717,0.2608695652173913,1.0,0.0,1.0,0.021,0.9245283018867925,0.2727272727272727,1.0,0.0,1.0,109,106,3
CYP19A1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,32,27,5
ROR2,0.9626865671641791,0.5454545454545454,1.0,0.0,1.0,0.023000000000000003,0.9776119402985074,0.6666666666666666,1.0,0.0,1.0,70,67,3
DDOST,0.9411764705882353,0.6,1.0,0.0,1.0,0.02,0.9411764705882353,0.6,1.0,0.0,1.0,37,34,3
PRX,0.8745003996802557,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.016999999999999998,0.9192645883293366,0.7804878048780488,0.7777777777777778,0.2222222222222222,0.7777777777777778,157,139,18
PTPRC,0.9925373134328358,0.6666666666666666,1.0,0.0,1.0,0.02,0.9925373134328358,0.6666666666666666,1.0,0.0,1.0,68,67,1
TUBB,0.8541666666666666,0.7368421052631579,0.875,0.125,0.875,0.025000000000000005,0.8958333333333334,0.823529411764706,0.875,0.125,0.875,32,24,8
AHDC1,0.9203216374269007,0.9210526315789473,0.9722222222222222,0.02777777777777779,0.9722222222222222,0.02,0.9203216374269007,0.9210526315789473,0.9722222222222222,0.02777777777777779,0.9722222222222222,74,38,36
SEC23B,0.9392857142857143,0.9285714285714286,0.9285714285714286,0.0714285714285714,0.9285714285714286,0.02,0.9392857142857143,0.9285714285714286,0.9285714285714286,0.0714285714285714,0.9285714285714286,34,20,14
D2HGDH,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,46,43,3
USH1G,0.9545454545454545,0.7272727272727273,1.0,0.0,1.0,0.021,0.9696969696969697,0.8,1.0,0.0,1.0,37,33,4
SLC12A1,0.975609756097561,0.8333333333333333,1.0,0.0,1.0,0.02,0.975609756097561,0.8333333333333333,1.0,0.0,1.0,46,41,5
SLC12A5,0.9857142857142857,0.8,1.0,0.0,1.0,0.02,0.9857142857142857,0.8,1.0,0.0,1.0,37,35,2
MCOLN1,0.9772727272727273,0.9767441860465117,1.0,0.0,1.0,0.02,0.9772727272727273,0.9767441860465117,1.0,0.0,1.0,43,22,21
PCDH19,0.9140625,0.9043478260869565,1.0,0.0,1.0,0.02,0.9140625,0.9043478260869565,1.0,0.0,1.0,232,128,104
NDUFA1,0.5,0.0,0.0,1.0,0.0,0.02,0.5,0.0,0.0,1.0,0.0,14,13,1
CTNS,0.986842105263158,0.9841269841269841,1.0,0.0,1.0,0.02,0.986842105263158,0.9841269841269841,1.0,0.0,1.0,69,38,31
ZMPSTE24,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,10,7,3
XRCC4,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,5,2,3
SCN3A,0.7487562189054725,0.18181818181818182,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.03500000000000001,0.7860696517412934,0.27586206896551724,0.6666666666666666,0.33333333333333337,0.6666666666666666,207,201,6
CD19,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,22,21,1
NDUFB9,0.8586956521739131,0.3157894736842105,1.0,0.0,1.0,0.02,0.8586956521739131,0.3157894736842105,1.0,0.0,1.0,49,46,3
KIF21A,0.8478434504792332,0.24999999999999997,0.75,0.25,0.75,0.02900000000000001,0.8654153354632588,0.46153846153846156,0.75,0.25,0.75,317,313,4
ANK3,0.9583333333333333,0.13333333333333333,1.0,0.0,1.0,0.02,0.9583333333333333,0.13333333333333333,1.0,0.0,1.0,157,156,1
SCN1A,0.9181141439205954,0.9223529411764706,0.9727047146401985,0.027295285359801524,0.9727047146401985,0.023000000000000003,0.9280397022332506,0.9311163895486936,0.9702233250620348,0.02977667493796521,0.9702233250620348,806,403,403
CHRNB2,0.6503800217155266,0.14285714285714288,0.3333333333333333,0.6666666666666667,0.33333333333333326,0.016999999999999998,0.8154180238870792,0.25,0.3333333333333333,0.6666666666666667,0.33333333333333326,310,307,3
CD3D,0.9,0.6666666666666666,1.0,0.0,1.0,0.02,0.9,0.6666666666666666,1.0,0.0,1.0,6,5,1
CD27,0.9545454545454545,0.6666666666666666,1.0,0.0,1.0,0.02,0.9545454545454545,0.6666666666666666,1.0,0.0,1.0,12,11,1
CALM1,0.773809523809524,0.6666666666666667,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.021,0.8095238095238095,0.7142857142857143,0.8333333333333334,0.16666666666666663,0.8333333333333334,20,14,6
NDUFA9,0.9571428571428571,0.5714285714285715,1.0,0.0,1.0,0.02,0.9571428571428571,0.5714285714285715,1.0,0.0,1.0,37,35,2
GPAA1,0.9,0.8333333333333333,1.0,0.0,1.0,0.02,0.9,0.8333333333333333,1.0,0.0,1.0,15,10,5
SPTLC1,0.8843065693430656,0.48648648648648646,0.9,0.09999999999999998,0.9,0.021,0.887956204379562,0.5,0.8,0.19999999999999996,0.8,147,137,10
CALM2,0.9375,0.4,1.0,0.0,1.0,0.02,0.9375,0.4,1.0,0.0,1.0,25,24,1
CTSA,0.890625,0.5882352941176471,1.0,0.0,1.0,0.023000000000000003,0.921875,0.6666666666666666,1.0,0.0,1.0,37,32,5
CTSK,0.7857142857142857,0.9361702127659575,1.0,0.0,1.0,0.02,0.7857142857142857,0.9361702127659575,1.0,0.0,1.0,29,7,22
CALM3,0.9038461538461539,0.6153846153846153,1.0,0.0,1.0,0.023000000000000003,0.9615384615384616,0.8,1.0,0.0,1.0,30,26,4
CTSD,0.9942528735632185,0.888888888888889,1.0,0.0,1.0,0.02,0.9942528735632185,0.888888888888889,1.0,0.0,1.0,91,87,4
IQSEC2,0.923081375159162,0.8188976377952756,0.9811320754716981,0.018867924528301883,0.9811320754716981,0.024000000000000004,0.9292163444843153,0.8320000000000001,0.9811320754716981,0.018867924528301883,0.9811320754716981,216,163,53
PTPRT,0.9655172413793103,0.6666666666666666,1.0,0.0,1.0,0.02,0.9655172413793103,0.6666666666666666,1.0,0.0,1.0,31,29,2
CTSC,0.9782608695652174,0.8571428571428571,1.0,0.0,1.0,0.02,0.9782608695652174,0.8571428571428571,1.0,0.0,1.0,26,23,3
CTRC,0.9315068493150684,0.33333333333333337,1.0,0.0,1.0,0.024000000000000004,0.9383561643835616,0.3571428571428571,1.0,0.0,1.0,151,146,5
HNF4A,0.8636363636363635,0.7924528301886793,0.9545454545454546,0.045454545454545414,0.9545454545454546,0.021,0.8693181818181819,0.8,0.9318181818181818,0.06818181818181823,0.9318181818181818,132,88,44
FAM161A,0.9149122807017543,0.7826086956521738,0.9,0.09999999999999998,0.9,0.021,0.9324561403508772,0.8571428571428572,0.9,0.09999999999999998,0.9,67,57,10
KIF1B,0.9888475836431228,0.1,1.0,0.0,1.0,0.026000000000000006,0.9925650557620818,0.14285714285714288,1.0,0.0,1.0,808,807,1
HBA1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,9,4,5
SSR4,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,11,9,2
MYCN,0.8718778908418132,0.8,0.9565217391304348,0.04347826086956519,0.9565217391304348,0.028000000000000008,0.9463459759481961,0.9166666666666666,0.9565217391304348,0.04347826086956519,0.9565217391304348,70,47,23
AKR1D1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,16,14,2
KIF2A,0.765151515151515,0.28571428571428575,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.765151515151515,0.28571428571428575,0.6666666666666666,0.33333333333333337,0.6666666666666666,69,66,3
CD46,0.863095238095238,0.75,0.75,0.25,0.75,0.02,0.863095238095238,0.75,0.75,0.25,0.75,46,42,4
ANO3,0.9370629370629371,0.1,1.0,0.0,1.0,0.028000000000000008,0.9650349650349651,0.16666666666666669,1.0,0.0,1.0,144,143,1
TMPRSS3,0.9645323289391085,0.9454545454545454,0.9629629629629629,0.03703703703703709,0.9629629629629629,0.02,0.9645323289391085,0.9454545454545454,0.9629629629629629,0.03703703703703709,0.9629629629629629,86,59,27
CRYBA1,0.7068965517241379,0.32,1.0,0.0,1.0,0.026000000000000006,0.7758620689655172,0.38095238095238093,1.0,0.0,1.0,33,29,4
CD59,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,7,6,1
CRYBB2,0.892156862745098,0.56,1.0,0.0,1.0,0.022000000000000002,0.9215686274509804,0.6363636363636364,0.8571428571428571,0.1428571428571429,0.8571428571428571,58,51,7
SCARB2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,55,51,4
PAK3,0.9117647058823529,0.5714285714285715,1.0,0.0,1.0,0.02,0.9117647058823529,0.5714285714285715,1.0,0.0,1.0,38,34,4
FRRS1L,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,14,9,5
DPAGT1,0.9166666666666667,0.9090909090909091,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.02,0.9166666666666667,0.9090909090909091,0.8333333333333334,0.16666666666666663,0.8333333333333334,13,7,6
EXOSC3,0.9375,0.9523809523809523,1.0,0.0,1.0,0.02,0.9375,0.9523809523809523,1.0,0.0,1.0,18,8,10
HSF4,0.9532710280373832,0.2857142857142857,1.0,0.0,1.0,0.025000000000000005,0.9626168224299065,0.33333333333333337,1.0,0.0,1.0,109,107,2
CACNB2,0.46956521739130436,0.0,0.0,1.0,0.0,0.02,0.46956521739130436,0.0,0.0,1.0,0.0,462,460,2
SBF2,0.9741379310344828,0.7000000000000001,1.0,0.0,1.0,0.02,0.9741379310344828,0.7000000000000001,1.0,0.0,1.0,123,116,7
NLRP12,0.7254098360655737,0.22222222222222224,0.5,0.5,0.5,0.02,0.7254098360655737,0.22222222222222224,0.5,0.5,0.5,248,244,4
G6PD,0.8161111111111111,0.5671641791044777,0.76,0.24,0.76,0.021,0.8188888888888889,0.5757575757575758,0.76,0.24,0.76,205,180,25
MAT1A,0.9666666666666667,0.9,1.0,0.0,1.0,0.02,0.9666666666666667,0.9,1.0,0.0,1.0,39,30,9
SCN9A,0.7593162393162393,0.3846153846153846,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.012999999999999994,0.9213675213675213,0.5,0.4444444444444444,0.5555555555555556,0.4444444444444444,334,325,9
KIF5A,0.9833333333333334,0.9375,1.0,0.0,1.0,0.02,0.9833333333333334,0.9375,1.0,0.0,1.0,75,60,15
G6PC,0.9833333333333334,0.9859154929577464,1.0,0.0,1.0,0.02,0.9833333333333334,0.9859154929577464,1.0,0.0,1.0,65,30,35
GPC3,0.9660194174757282,0.72,1.0,0.0,1.0,0.026000000000000006,0.9902912621359223,0.9,1.0,0.0,1.0,112,103,9
DOK7,0.9390681003584229,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.02,0.9390681003584229,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.8888888888888888,102,93,9
CDK4,0.9736842105263158,0.4,1.0,0.0,1.0,0.02,0.9736842105263158,0.4,1.0,0.0,1.0,58,57,1
ATAD3A,0.953125,0.7272727272727273,1.0,0.0,1.0,0.024000000000000004,0.96875,0.8,1.0,0.0,1.0,36,32,4
SLC1A1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,15,14,1
MID1,0.9125,0.6956521739130436,1.0,0.0,1.0,0.022000000000000002,0.9375,0.761904761904762,1.0,0.0,1.0,48,40,8
TOR1AIP1,0.9137931034482758,0.2857142857142857,1.0,0.0,1.0,0.02,0.9137931034482758,0.2857142857142857,1.0,0.0,1.0,30,29,1
PSEN2,0.9273858921161825,0.14634146341463414,1.0,0.0,1.0,0.03100000000000001,0.9564315352697095,0.2222222222222222,1.0,0.0,1.0,244,241,3
CYP11A1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,15,10,5
DOLK,0.6847826086956522,0.3333333333333333,0.5,0.5,0.5,0.02,0.6847826086956522,0.3333333333333333,0.5,0.5,0.5,25,23,2
NDUFV2,0.9,0.6666666666666666,1.0,0.0,1.0,0.02,0.9,0.6666666666666666,1.0,0.0,1.0,12,10,2
MASP1,0.9777777777777779,0.6666666666666666,1.0,0.0,1.0,0.02,0.9777777777777779,0.6666666666666666,1.0,0.0,1.0,47,45,2
ETHE1,0.85,0.9142857142857143,1.0,0.0,1.0,0.02,0.85,0.9142857142857143,1.0,0.0,1.0,26,10,16
PSEN1,0.8489495798319328,0.7037037037037037,0.95,0.050000000000000044,0.95,0.03000000000000001,0.8909663865546218,0.7755102040816326,0.95,0.050000000000000044,0.95,159,119,40
QDPR,0.9166666666666667,0.9090909090909091,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.02,0.9166666666666667,0.9090909090909091,0.8333333333333334,0.16666666666666663,0.8333333333333334,36,30,6
PGAP3,0.8571428571428572,0.888888888888889,1.0,0.0,1.0,0.02,0.8571428571428572,0.888888888888889,1.0,0.0,1.0,15,7,8
PROC,0.9642857142857143,0.962962962962963,0.9285714285714286,0.0714285714285714,0.9285714285714286,0.02,0.9642857142857143,0.962962962962963,0.7857142857142857,0.2142857142857143,0.7857142857142857,24,10,14
NDUFV1,0.9705882352941176,0.9696969696969697,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.02,0.9705882352941176,0.9696969696969697,0.9411764705882353,0.05882352941176472,0.9411764705882353,28,11,17
AFF4,0.391304347826087,0.0,0.0,1.0,0.0,0.015999999999999997,0.7246376811594203,0.4,0.0,1.0,0.0,26,23,3
SLC1A2,0.9420289855072465,0.19999999999999998,1.0,0.0,1.0,0.02,0.9420289855072465,0.19999999999999998,1.0,0.0,1.0,70,69,1
SCARF2,0.9500000000000001,0.2857142857142857,1.0,0.0,1.0,0.023000000000000003,0.9600000000000001,0.33333333333333337,1.0,0.0,1.0,51,50,1
AFF2,0.8615384615384616,0.3076923076923077,1.0,0.0,1.0,0.021,0.8692307692307693,0.32,1.0,0.0,1.0,69,65,4
COL5A2,0.9566929133858268,0.5,1.0,0.0,1.0,0.026000000000000006,0.9645669291338583,0.5499999999999999,1.0,0.0,1.0,265,254,11
DEAF1,0.9387254901960784,0.8799999999999999,0.9166666666666666,0.08333333333333337,0.9166666666666666,0.021,0.9583333333333333,0.9565217391304348,0.9166666666666666,0.08333333333333337,0.9166666666666666,63,51,12
POU1F1,0.9722222222222222,0.923076923076923,1.0,0.0,1.0,0.02,0.9722222222222222,0.923076923076923,1.0,0.0,1.0,24,18,6
CYP11B1,0.9209346991037132,0.823529411764706,0.9545454545454546,0.045454545454545414,0.9545454545454546,0.024000000000000004,0.9350192061459667,0.8571428571428572,0.9545454545454546,0.045454545454545414,0.9545454545454546,93,71,22
NDUFS8,0.975,0.9411764705882353,1.0,0.0,1.0,0.02,0.975,0.9411764705882353,1.0,0.0,1.0,28,20,8
NDUFS3,0.9500000000000001,0.888888888888889,1.0,0.0,1.0,0.02,0.9500000000000001,0.888888888888889,1.0,0.0,1.0,14,10,4
NDUFS6,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,8,6,2
RS1,0.7692307692307692,0.7272727272727273,1.0,0.0,1.0,0.02,0.7692307692307692,0.7272727272727273,1.0,0.0,1.0,21,13,8
NDUFS7,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,47,43,4
NDUFS1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,77,63,14
SCN4A,0.9419429097605894,0.8613138686131387,0.9833333333333333,0.01666666666666672,0.9833333333333333,0.022000000000000002,0.9447053406998159,0.8676470588235294,0.9833333333333333,0.01666666666666672,0.9833333333333333,241,181,60
NDUFS2,0.9210526315789473,0.6666666666666666,1.0,0.0,1.0,0.02,0.9210526315789473,0.6666666666666666,1.0,0.0,1.0,22,19,3
PARN,0.9310344827586207,0.6666666666666666,1.0,0.0,1.0,0.025000000000000005,0.9655172413793103,0.8,1.0,0.0,1.0,33,29,4
MYOC,0.8660714285714286,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.02,0.8660714285714286,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.8571428571428571,15,8,7
AURKC,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,10,9,1
CLN8,0.9026162790697674,0.8484848484848485,0.875,0.125,0.875,0.019,0.9338662790697674,0.8823529411764706,0.875,0.125,0.875,59,43,16
CLN6,0.9375,0.8372093023255813,1.0,0.0,1.0,0.023000000000000003,0.9553571428571428,0.878048780487805,1.0,0.0,1.0,74,56,18
CLN5,0.9557291666666667,0.9199999999999999,0.9583333333333334,0.04166666666666663,0.9583333333333334,0.02,0.9557291666666667,0.9199999999999999,0.9583333333333334,0.04166666666666663,0.9583333333333334,88,64,24
SAMHD1,0.96875,0.7499999999999999,1.0,0.0,1.0,0.023000000000000003,1.0,1.0,1.0,0.0,1.0,35,32,3
PTHLH,0.7,0.6666666666666666,1.0,0.0,1.0,0.02,0.7,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,8,5,3
CLCN7,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,51,45,6
